FID,COMMUNE,P_CODE,C_CODE,DISTRICT,DIST_PCODE,D_CODE,REGION,REG_PCODE,R_CODE,SOURCE,Shape__Area,Shape__Length
1462,Antsambaharo,MDG72711310,711310,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",109851371.782227,53419.4320940058
1463,Bemanevika,MDG72711350,711350,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",103778731.896484,54091.8371369719
1464,Amboangibe,MDG72711371,711371,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",234010270.8125,88226.7923996571
1465,Andrembona,MDG72711372,711372,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",107415890.400391,40221.2434558287
1466,Antindra,MDG72711390,711390,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",206751576.072754,85041.7407607413
1467,Ambodiampana,MDG72711410,711410,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",252237225.055664,89226.8313410048
1468,Maroambihy,MDG72711430,711430,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",294252001.06543,83246.0885478602
1469,Ambatoafo,MDG72711450,711450,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",198263129.96875,74231.6303256107
1470,Anjialava,MDG72711470,711470,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",58051936.8974609,40127.4057075963
1471,Tanambao Daoud,MDG72711490,711490,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",212842174.496582,79298.9367307945
1472,Antsahavaribe,MDG72711510,711510,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",285445234.325195,92484.1627694201
1473,Bevonotra,MDG72711530,711530,Sambava,MDG72711,711,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1091040321.50928,178773.535769922
1474,Andapa,MDG72712010,712010,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",46257666.3193359,33282.1007158428
1475,Tanandava,MDG72712030,712030,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",183728018.65625,66140.197317462
1476,Ankiakabe Nord,MDG72712050,712050,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",25729821.6328125,24006.8342722121
1477,Belaoka Marovato,MDG72712070,712070,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",23312780.2753906,21600.9060864551
1478,Ambodimanga I,MDG72712090,712090,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",283394650.585938,97631.523664779
1479,Marovato,MDG72712110,712110,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",94104033.7939453,52711.5295170664
1480,Andrakata,MDG72712130,712130,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",199035974.875977,69681.2605784099
1481,Bealampona,MDG72712150,712150,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",134201659.849609,60214.0603767485
1482,Matsohely,MDG72712170,712170,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",17636082.6386719,22648.1288181808
1483,Andranomena,MDG72712190,712190,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",15836381.1708984,21619.8858938071
1484,Ambalamanasy II,MDG72712210,712210,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",141086234.561523,59321.4452674377
1485,Ambodiangezoka,MDG72712230,712230,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",330306678.96582,86104.6847404843
1486,Betsakotsako Andranotsara,MDG72712250,712250,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",23278476.3027344,22603.8343951645
1487,Belaoka Lokoho,MDG72712270,712270,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",116745814.769531,50977.0812407242
1488,Anoviara,MDG72712290,712290,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",289799472.268555,86516.8207851598
1489,Doany,MDG72712310,712310,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1520098584.29395,206169.470046371
1490,Anjialavabe,MDG72712330,712330,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",281255267.79541,83845.0822154553
1491,Antsahamena,MDG72712350,712350,Andapa,MDG72712,712,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",624834762.275391,120050.162826229
1492,Ramena,MDG71713010,713010,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",132493402.195313,85579.496860387
1493,Sakaramy,MDG71713031,713031,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",70995967.9829102,36263.565537459
1494,Antanamitarana,MDG71713032,713032,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",46914383.5771484,32816.0087811236
1495,Joffre Ville,MDG71713033,713033,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",67969786.8803711,35460.8476240583
1496,Antsahampano,MDG71713050,713050,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",230004034.476074,77290.816888091
1497,Mahavanona,MDG71713070,713070,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",379842305.941406,146067.41027582
1498,Mangaoka,MDG71713090,713090,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",326935278.720703,130547.560751943
1499,Andrafiabe,MDG71713110,713110,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",228158844.644043,119590.711021834
1500,Anketrakabe,MDG71713130,713130,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",119544452.048828,58759.6174591575
1501,Sadjoavato,MDG71713151,713151,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",144589605.839355,102283.054536211
1502,Antsalaka,MDG71713152,713152,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",113763542.324219,49152.3657304115
1503,Andranovondronina,MDG71713170,713170,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",493687980.238281,303406.339961427
1504,Andranofanjava,MDG71713191,713191,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",307324023.753906,93843.5478507828
1505,Mahalina,MDG71713192,713192,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",287399842.439453,157212.066041381
1506,Ankarongana,MDG71713210,713210,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",677502146.472168,132868.792871546
1507,Anivorano Nord,MDG71713231,713231,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1225761104.29639,179754.997945007
1508,Antsoha,MDG71713232,713232,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",133335446.192871,68460.5467310288
1509,Bobasakoa,MDG71713251,713251,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",109022890.09375,54318.1140039137
1510,Ambondrona,MDG71713252,713252,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",252891279.105957,76786.6909363028
1511,Bobakilandy,MDG71713253,713253,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",358666192.06543,110981.615043017
1512,Mosorolava,MDG71713254,713254,Antsiranana II,MDG71713,713,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",221429658.165039,77569.9321399021
1513,Diego Suarez,MDG71715009,715009,Antsiranana I,MDG71715,715,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",75769995.7485352,66238.4521820896
1514,Ampondra,MDG72716030,716030,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",685872655.075684,177797.77575984
1515,Fanambana,MDG72716050,716050,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",540021266.531738,130346.013222469
1516,Milanoa,MDG72716070,716070,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",705117980.658203,182059.812979781
1517,Bobakindro,MDG72716090,716090,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",689979195.724121,197411.688737991
1518,Daraina,MDG72716110,716110,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",902270359.819336,160745.282833029
1519,Ambalasatrana,MDG72716130,716130,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",199998280.681641,69062.3575218114
1520,Nosibe,MDG72716170,716170,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",729003208.452148,150550.871867007
1521,Andravory,MDG72716190,716190,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",357504874.812988,86494.9419763307
1522,Andrafainkona,MDG72716210,716210,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",445816642.607422,91685.1642659145
1523,Ampanefena,MDG72716231,716231,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",185565247.066406,75642.63979314
1524,Ambodisambalahy,MDG72716232,716232,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",162232213.816895,53897.590047083
1525,Ambinanin'andravory,MDG72716250,716250,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",261634438.237793,82695.275845447
1526,Amboriala,MDG72716270,716270,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",397807042.962891,107673.237571809
1527,Maromokotra Loky,MDG72716290,716290,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",781038091.546875,182065.16643032
1528,Antsirabe Nord,MDG72716310,716310,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",449488146.304688,113654.92300404
1529,Ampisikinana,MDG72716330,716330,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",708138125.598633,190081.393478239
1530,Belambo,MDG72716350,716350,Vohemar,MDG72716,716,Sava,MDG72,72,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",127996273.080566,66155.429711167
1531,Ambilobe,MDG71717010,717010,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",138794970.652832,65524.5344847681
1532,Mantaly,MDG71717030,717030,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",124130452.69043,65196.8857445826
1533,Ampondralava,MDG71717050,717050,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",41125178.800293,33326.1545918966
1534,Tanambao Marivorahona,MDG71717070,717070,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",615911328.131836,133791.927934887
1535,Ambakirano,MDG71717090,717090,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1306264705.64453,200912.064381287
1536,Ambatoben'anjavy,MDG71717110,717110,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",353269444.944336,124234.744343724
1537,Antsaravibe,MDG71717130,717130,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",378467500.118164,147666.449655676
1538,Antsohimbondrona,MDG71717150,717150,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",230519844.374512,137434.112391292
1539,Anjiabe Ambony,MDG71717171,717171,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",31829802.3569336,32127.6719598952
1540,Ambodibonara,MDG71717172,717172,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",93958205.8369141,66717.3042857505
1541,Beramanja,MDG71717190,717190,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",789979925.760742,231791.391742235
1542,Betsiaka,MDG71717210,717210,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",902039855.27002,162842.036069629
1543,Ambarakaraka,MDG71717231,717231,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",487068406.140625,139870.379749495
1544,Anaborano Ifasy,MDG71717232,717232,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",778742843.604004,138871.349393399
1545,Manambato,MDG71717233,717233,Ambilobe,MDG71717,717,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",2246097845.9375,232697.101030039
1546,Hell-Ville,MDG71718001,718001,Nosy-Be,MDG71718,718,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",30991623.184082,40489.0230472335
1547,Ampangorina,MDG71718002,718002,Nosy-Be,MDG71718,718,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",27261986.0166016,25557.1023202895
1548,Ambatozavavy,MDG71718003,718003,Nosy-Be,MDG71718,718,Diana,MDG71,71,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",76605153.1376953,53748.8899551125
